Date,ammunition,small_arms,artillery,canned_food,barrels,aeroplanes,cotton,dye,wool,silk,coal,sulphur,iron,timber,tropical_wood,rubber,oil,precious_metal,steel,cement,machine_parts,glass,fuel,fertilizer,explosives,clipper_convoy,steamer_convoy,electric_gear,fabric,lumber,paper,cattle,fish,fruit,grain,tobacco,tea,coffee,opium,automobiles,telephones,wine,liquor,regular_clothes,luxury_clothes,furniture,luxury_furniture,radio,
1863.1.1,1.00857992481203,0.9616553556187768,1.0068400131578947,1.0222585855263155,1.0,1.0,1.0441230263157895,1.0680927850877193,0.9951221804511278,1.3748130789473687,1.030345194508009,1.0254194736842106,0.9880331578947369,1.0977473684210524,1.2993650097465885,4.138738909774436,4.18479572368421,1.0,1.0425970884658453,1.010651825657895,1.2076647512617158,1.0346046279491834,1.0,0.9904643684210525,1.079380052631579,1.0307693796992479,0.9960285060728744,1.0,1.054141081871345,1.114851578947368,0.9965889318885449,1.0543961842105263,1.1327628070175446,1.0918935672514616,1.06813480861244,1.137218421052631,1.206984817813765,1.3982604010025064,1.1800306743421052,1.0,1.0,1.2335172002170371,1.1310069901315787,1.0742536751361165,1.9498051781376515,1.1231582169709988,2.3391521543264946,1.0,
1864.1.1,0.9961316842105262,0.9509407681365577,1.0064097719298246,1.023493338815789,1.0,1.0,1.0263421052631578,1.0595317543859646,0.9939932330827076,1.3751028421052633,1.0114487414187643,1.0100976315789474,0.9910436842105262,1.0711125730994153,1.2820479044834305,4.071718533834587,4.1159346710526306,1.0,1.0008428331466963,0.9808694736842102,1.1728073900504685,1.0193443738656989,1.0,0.9959697368421052,1.0941839736842105,1.0257519611528825,0.9879720566801615,1.0,1.0525314327485378,1.1090563157894737,0.9878346749226008,1.0574255263157895,1.1375040350877197,1.082528216374269,1.0586755980861242,1.1127921052631575,1.1931048582995951,1.2611586466165408,1.1136826480263158,1.0,1.0,1.2110317959848076,1.1340938322368417,1.0650794918330309,1.8947717368421053,1.0910108485499463,2.281817011596788,1.0,
1865.1.1,0.9787010977443606,0.9362037908961593,1.0108922105263156,1.0266213815789473,1.0,1.0,1.0151467105263157,1.0458122587719296,0.9894774436090229,1.3686492631578955,0.9986212814645304,1.0011414912280703,0.9915705263157896,1.048282748538012,1.263315984405458,4.08853954887218,4.090581008771928,1.0,1.0000021276595743,0.960438404605263,1.1274134246575345,1.010805898366606,1.0,0.9977082105263161,1.08470102631579,1.028128947368421,0.9818810890688261,1.0,1.0427271929824562,1.1101099999999997,0.9776085139318886,1.0446498684210523,1.136801578947369,1.0639441520467834,1.039397966507177,1.0895638755980863,1.1819609311740886,1.2359461152882205,1.1151643914473681,1.0,1.0,1.2129326641345632,1.1531090460526316,1.0565866606170597,1.839292502024292,1.0796145005370568,2.220695829616414,1.0,
1866.1.1,0.9679101245421244,0.925242390852391,1.0207681367521366,1.033526298076923,1.0,1.0,0.9971766666666665,1.0286176068376067,0.986814285714286,1.3512916153846155,0.9922956521739131,1.0001711111111111,0.9899533333333335,1.0236592592592593,1.237647625830959,4.109333882783884,4.094471965811965,1.0,0.9977085106382979,0.9589503846153844,1.0868286476993325,1.0074310344827588,1.0,1.0148863076923076,1.0761897051282048,1.0260204884004884,0.9810228875739643,1.0,1.0356425925925927,1.1155,0.9751631975867272,1.0251533333333334,1.1211458119658122,1.0412024216524218,1.017854545454546,1.0623006993006996,1.1917083826429977,1.2639958485958482,1.1240822916666664,1.0,1.0,1.224936426116838,1.1793407852564104,1.0568614942528738,1.7817370295857988,1.0944918890633175,2.157339456757932,1.0,
1867.1.1,0.9655754586466168,0.9184339402560455,1.027654157894737,1.036021973684211,1.0,1.0,0.9926242105263159,1.0153439035087717,0.9913590225563907,1.3517379736842106,0.9902605263157894,0.9992097368421055,0.9863773684210526,1.0032084795321639,1.2239993177387913,4.269279887218046,4.167081074561405,1.0,0.9955183650615897,0.9533262171052632,1.0369285868781544,1.0085350272232307,1.0,1.009535552631579,1.067961013157895,1.0219574999999999,0.9806167004048584,1.0,1.030873245614035,1.1130076315789477,0.9738123839009292,1.011195394736842,1.099397368421053,1.0188729532163745,1.004794019138756,1.0459796650717703,1.2214738866396762,1.3130898496240604,1.1317928453947372,1.0,1.0,1.2444610689093876,1.2034872121710523,1.0562687386569873,1.7240626761133602,1.1372435016111708,2.097283724353256,1.0,
1868.1.1,0.9715211278195489,0.9203205618776674,1.028826350877193,1.0306055098684208,1.0,1.0,0.993282763157895,1.0192073026315789,0.9936169172932333,1.3695447631578948,0.9928947368421056,1.0031610526315788,0.9866031578947368,1.0032084795321634,1.220340789473684,4.557307969924812,4.357990986842105,1.0,0.9910346024636058,0.9533261842105264,0.994926560922855,1.0119867513611616,1.0,1.0124068157894741,1.0677766315789476,1.021719179197995,0.9817433117408907,1.0,1.0321903508771928,1.1093197368421048,0.9745096749226009,0.9998682894736839,1.0821871929824562,1.0048238304093569,1.0006032296650715,1.0450215311004787,1.2552108299595144,1.3955008771929824,1.1406009868421054,1.0,1.0,1.2482901519262077,1.2148467927631574,1.050727813067151,1.6813084129554654,1.1855719656283563,2.064870298840321,1.0,
1869.1.1,0.9679085714285713,0.9170599075391179,1.0287824473684213,1.015162845394737,1.0,1.0,0.9917022368421053,1.030182894736842,0.9970037593984957,1.3739438157894734,0.9916348970251716,1.0019756578947367,0.9882589473684211,1.0052573099415198,1.2224869883040932,4.84473947368421,4.641196798245614,1.0,0.9860464725643897,0.9488316776315788,0.9479593150684936,1.0115325771324863,1.0,0.9933882631578946,1.0608883157894735,1.0225784210526316,0.9811232712550607,1.0,1.043604239766082,1.100890263157895,0.9699387770897836,0.9965755263157898,1.0765677192982461,0.9988236842105264,0.9995255980861247,1.0457397129186603,1.2745616396761135,1.4490614035087717,1.1442230263157893,1.0,1.0,1.2463349430276727,1.2281822779605263,1.0386470508166972,1.6479560283400814,1.225191890440386,2.0555704237288137,1.0,
1870.1.1,0.9589073082706767,0.915749957325747,1.032839052631579,1.0090384375,1.0,1.0,0.9924925,1.055536578947368,0.995122180451128,1.3585340526315792,0.9908331807780322,0.9978487280701754,0.9897642105263157,1.004379239766082,1.232340350877193,4.983492105263158,4.854646381578948,1.0,0.9848136058230681,0.9536554111842106,0.9064480173035329,1.0118050816696913,1.0,0.9827199736842107,1.0537893157894735,1.0266362531328324,0.9828415546558705,1.0,1.063945029239766,1.0945681578947373,0.9584724458204337,0.9907802631578948,1.0653284210526317,0.9939942982456142,0.994496650717703,1.0462186602870815,1.2540961538461535,1.4920860902255637,1.1583819078947366,1.0,1.0,1.2286833966359199,1.2228727796052634,1.0490019056261344,1.6333993198380572,1.2381475832438238,2.072848652988403,1.0,
1871.1.1,0.9538196390977445,0.9141267638691323,1.0362546666666665,1.019640904605263,1.0,1.0,0.9944681578947371,1.0660293421052633,0.9921116541353393,1.3473125263157892,0.9894588100686498,0.9953023245614037,0.9936026315789473,0.9994035087719295,1.2356574074074074,4.964213233082705,4.952390986842104,1.0,0.9836927771556547,0.9550383552631583,0.865824390771449,1.013985117967332,1.0,0.9875404736842105,1.0498381052631574,1.0215247556390978,0.9838060607287448,1.0,1.064383625730994,1.096938947368421,0.950027476780186,0.9901217105263164,1.0451328070175439,0.9881404970760235,0.9898269138755978,1.0375992822966509,1.218129858299595,1.4256053884711781,1.1433180921052633,1.0,1.0,1.2045415626695606,1.2062448190789479,1.0376934210526316,1.6233976639676118,1.2065377013963479,2.0829119937555753,1.0,
1872.1.1,0.9526717655677653,0.9154407276507276,1.0315050811965811,1.0121593269230769,1.0,1.0,0.9964066666666666,1.0749022222222224,0.9875476190476195,1.3179511794871797,0.9940811594202893,0.995936111111111,0.9941333333333332,1.0008444444444449,1.228901946818613,4.935138168498169,4.962163931623931,1.0,0.9868960174577193,0.9612281570512821,0.8369255707762558,1.014068965517242,1.0,1.0006416923076922,1.0464812564102564,1.0160412881562881,0.9891333806706117,1.0,1.0635884615384614,1.08701,0.9650470588235297,0.9851133333333334,1.0140311111111109,0.9874462962962961,0.9891545454545461,1.037335198135198,1.2067124260355029,1.32009536019536,1.1260887019230768,1.0,1.0,1.1787905101771081,1.1696356169871793,1.0490288682581788,1.6002858461538463,1.156718733647305,2.066886153846154,1.0,
1873.1.1,0.9507790526315789,0.9135002560455194,1.0287341535087722,1.0036878289473687,1.0,1.0,0.9942047368421051,1.0705294517543862,0.9849616541353389,1.3034012368421048,0.9954144164759724,0.9986828947368421,0.9912694736842106,1.0075988304093564,1.214145467836257,4.933431278195488,4.961168245614036,1.0,0.9858784994400891,0.9635499835526316,0.8237862725306415,1.0114417422867517,1.0,1.012169789473684,1.0408688289473687,1.0114773746867165,0.9947073927125506,1.0,1.0538475146198827,1.0640113157894737,0.9789245356037156,0.9878826315789476,1.0003512280701747,0.9919454678362573,0.9942571770334933,1.038078229665072,1.204756275303644,1.1871528822055142,1.0945865953947371,1.0,1.0,1.1555517905588715,1.1397733963815786,1.0490023593466424,1.560465821862348,1.1026763694951667,2.022723916146298,1.0,
1874.1.1,0.9477987368421052,0.9116705832147937,1.0264556315789475,0.9862859703947371,1.0,1.0,0.9943364473684212,1.0777075438596493,0.9853379699248124,1.2776656052631579,0.9980486270022882,1.0005707456140351,0.9886352631578946,1.0178429824561406,1.2079992202729046,4.962143496240602,4.9779170394736845,1.0,0.9871675251959687,0.9735927138157897,0.8219748377793797,1.0076266787658805,1.0,1.0129337368421054,1.0288044342105263,1.0119665726817042,1.0015683400809716,1.0,1.0589691520467837,1.0424107894736843,0.9974406346749227,0.9866972368421053,0.9926242105263157,0.9970675438596491,0.9973703349282294,1.0471765550239238,1.2257279352226722,1.1354736842105262,1.0803458881578947,1.0,1.0,1.1393395279435707,1.1191530016447364,1.0762975499092557,1.508727089068826,1.0892903866809882,1.9619063380909905,1.0,
1875.1.1,0.9607286466165418,0.9170741536273113,1.0348717368421052,0.9926737828947366,1.0,1.0,0.9947315789473682,1.0777514254385963,0.9898537593984961,1.3035329473684212,0.999079405034325,1.001931754385965,0.9886352631578949,1.0213552631578944,1.1861454678362575,5.0,5.0,1.0,0.9831884658454644,0.9700366118421052,0.8234614852198991,1.0088075317604357,1.0,1.0081658947368421,1.0246029210526315,1.0231428759398495,0.9994974898785424,1.0,1.059993567251462,1.0292397368421051,0.9893837461300309,0.990911973684211,0.9984194736842104,0.9967748538011698,0.9971308612440193,1.0481349282296655,1.2498404858299592,1.1210482456140347,1.069315542763158,1.0,1.0,1.1208733315246884,1.112896998355263,1.0804757259528133,1.4605424251012147,1.0890752953813103,1.9009994513826938,1.0,
1876.1.1,0.9620080751879698,0.9135358392603126,1.0357454078947368,1.0043792598684214,1.0,1.0,0.9949949999999997,1.0799245614035087,0.9894774436090228,1.326687105263158,0.996903318077803,1.0002195175438595,0.9920221052631577,1.013159941520468,1.1541941520467836,5.0,5.0,1.0,0.9749500559910415,0.9614097861842107,0.8226604253785146,1.0053560798548096,1.0,1.002607710526316,1.021283934210526,1.0268495050125312,0.9924258097165991,1.0,1.0475548245614033,1.0242347368421054,0.9790020897832816,0.992097368421053,0.998770701754386,0.9939942982456144,0.9960532296650719,1.0421492822966503,1.2332254048582993,1.1026093984962406,1.0535928453947367,1.0,1.0,1.0863035539880632,1.0896838404605262,1.0715740925589836,1.4123091336032387,1.0784312567132115,1.840092578055308,1.0,
1877.1.1,0.9662377894736843,0.9108589971550497,1.0360263815789474,1.0073426644736845,1.0,1.0,0.9940730263157891,1.0925683552631578,0.9932406015037597,1.352844157894737,0.9948417620137302,0.9989902192982455,0.9931510526315787,1.002037719298246,1.1060966374269003,5.0,5.0,1.0,0.9676083426651735,0.9507414309210525,0.820755205479452,0.9963643375680584,1.0,1.0014486578947368,1.0261307368421053,1.028298276942356,0.9820067408906883,1.0,1.033799707602339,1.0252884210526312,0.9555274767801858,0.9961803947368417,1.0031610526315788,0.993262573099415,0.9996453349282293,1.0301784688995212,1.21154483805668,1.05368984962406,1.0377052631578947,1.0,1.0,1.0325343190450353,1.0495130756578945,1.0537709618874775,1.3619036842105263,1.0588097207303977,1.7790785459411238,1.0,
1878.1.1,0.955135750915751,0.8993266042966042,1.026927987179487,0.9881133493589743,1.0,1.0,0.9935833333333338,1.109700982905983,0.9908476190476192,1.3606852051282052,0.993523188405797,0.996492222222222,0.9944266666666668,1.0099703703703704,1.075999240265907,5.0,5.0,1.0,0.9676744135297324,0.9579237019230769,0.8193039058658238,0.9936253757736516,1.019886082051282,0.9988192564102564,1.0141805,1.0220178205128208,0.9790485996055228,1.0,1.0293685185185182,1.0382433333333336,0.9676886877828051,0.9943533333333334,1.0017111111111114,0.9944333333333328,1.0031545454545456,1.0284729603729605,1.218559368836292,1.0404577533577535,1.0305625,1.0,1.0,1.0376007137192702,1.0308388221153846,1.0722612732095491,1.3108555384615383,1.0500735217163788,1.7156699652325078,1.0,
1879.1.1,0.953714255639098,0.8959012944523469,1.027684912280702,0.9817420230263157,1.0,1.0,0.9932827631578945,1.1217196271929821,0.9891011278195496,1.3646452105263154,0.9932383295194506,0.9978926315789475,0.993151052631579,1.0152087719298246,1.0722919103313837,4.984307969924812,4.990846315789474,1.0,0.9666554871220606,0.9610969243421051,0.8226532588320113,0.9881895644283123,1.087401063157895,1.0002106578947367,1.006124342105263,1.022001409774436,0.97430691902834,1.0,1.0348245614035088,1.0429376315789474,0.9680006965944272,0.9910436842105266,1.0001756140350875,0.993555263157895,1.0037163875598092,1.0270669856459327,1.2338343117408905,1.0492997493734333,1.046842105263158,1.0,1.0,1.0916804666304942,1.0150633223684213,1.0839273593466427,1.291049141700405,1.0582725026852844,1.6679933586083855,1.0,
1880.1.1,0.9567999248120301,0.8953602204836417,1.0282776008771934,0.9722755263157898,1.0,1.0,0.9956535526315791,1.1322343640350876,0.9864669172932334,1.352027684210526,0.995987070938215,0.9996926754385967,0.990817894736842,1.0365751461988304,1.0832185672514618,4.979792330827068,4.987751206140351,1.0,0.9686173012318028,0.9633524013157896,0.8259368853640952,0.997544555353902,1.1999108210526317,1.0059795263157898,0.9975502368421052,1.0263289348370925,0.9763858704453443,1.0,1.0494587719298247,1.052947631578947,0.9998426470588235,0.9861703947368419,0.9938535087719295,0.9983846491228071,1.0022795454545452,1.0395181818181822,1.2960404858299592,1.072002506265664,1.0547447368421052,1.0,1.0,1.1327949267498643,1.0407460937500002,1.120987159709619,1.2963660647773274,1.089506015037594,1.6267488447814455,1.0,
1881.1.1,0.970602887218045,0.9018174395448076,1.0271492982456143,0.9751237335526314,1.0,1.0,0.9967072368421052,1.1513978070175437,0.9857142857142862,1.3491827105263159,0.9987358123569796,1.0032927631578947,0.9907426315789473,1.0409654970760238,1.105608820662768,4.965567857142858,4.975656096491229,1.0,0.9621721724524074,0.9599444078947367,0.8259802090843544,0.9998152450090748,1.3432928105263158,1.0025287894736843,0.9950214736842107,1.031120588972431,0.9769977975708503,1.0,1.0538489766081869,1.045308421052631,1.0058856037151704,0.9873557894736844,0.98999,0.998530994152047,1.0001242822966505,1.052687081339712,1.3338298582995947,1.089814536340852,1.0643760690789472,1.0,1.0,1.1307581931633213,1.0532580592105263,1.131024274047187,1.3332441457489876,1.1243950053705691,1.5855489696699379,1.0,
1882.1.1,0.9865432631578951,0.9080254978662871,1.019093192982456,0.9765395888157897,1.0,1.0,0.9961803947368423,1.1729100438596491,0.9857142857142862,1.3433612894736842,1.0045768878718537,1.0069367543859649,0.9895384210526318,1.0520877192982454,1.1013650097465886,4.931173383458648,4.902580394736842,1.0,0.9588655095184768,0.9620188157894735,0.8220687022350397,1.0052650635208713,1.4875387999999998,1.0008166578947366,0.9974185526315787,1.042020939849624,0.9807707125506074,1.0,1.0620425438596486,1.056372105263158,1.0098366873065017,0.9885411842105262,0.9896387719298242,1.0001407894736845,0.9991663875598085,1.069449282296651,1.3722273279352224,1.0723781954887215,1.054169078947368,1.0,1.0,1.0675657352143244,1.0692276315789475,1.1427870689655173,1.3760065141700406,1.1468120300751878,1.5329999330954502,1.0,
1883.1.1,1.0016106616541356,0.9144827240398296,1.0095136666666666,0.979503042763158,1.0,1.0,1.0038196052631578,1.1614953728070179,0.981951127819549,1.3469963684210522,1.0106470251716249,1.012951447368421,0.9905168421052633,1.061453801169591,1.0973648635477582,4.943403345864661,4.797433947368423,1.0,0.9534851063829788,0.9708597203947366,0.8184097837058399,1.0077175136116152,1.6317848000000001,0.9883833421052632,0.9940468552631581,1.048173565162907,0.9828294008097165,1.0,1.0610179824561403,1.056898947368421,1.009449226006192,0.9885411842105265,0.9894631578947369,0.9948723684210531,0.9930598086124395,1.0732789473684214,1.3871199392712545,1.0797789473684207,1.0607546052631578,1.0,1.0,1.0545580032555617,1.092646710526316,1.1237575317604354,1.4310156437246964,1.170841675617615,1.4734145896520963,1.0,
1884.1.1,1.0097678241758241,0.9150175883575884,1.0029815470085468,0.9781678365384615,1.0,1.0,1.0082133333333336,1.1191547649572648,0.9772809523809521,1.3609161538461536,1.0151724637681159,1.019207136752137,0.9908333333333331,1.0681481481481478,1.0823200854700854,4.953471098901099,4.588444658119658,1.0,0.9508553191489361,0.9838945993589746,0.8189523217421848,1.0079620689655175,1.7814290358974358,0.9817512820512819,0.99147891025641,1.0521510134310137,0.9862232465483236,1.0,1.062019373219373,1.0621133333333335,1.0013564102564103,0.9866533333333339,0.9861400000000003,0.9927222222222224,0.9862378787878785,1.0634668997668997,1.3858807692307693,1.0756555555555556,1.060640625,1.0,1.0,1.0567841924398627,1.1159371794871793,1.083899160035367,1.4760976213017754,1.163842386185243,1.4160338678835285,1.0,
1885.1.1,1.0139083909774436,0.9085167283072548,0.9987092587719297,0.9811493914473683,1.0,1.0,1.0109319736842104,1.0749634868421054,0.9800695488721803,1.3826890263157892,1.0164881006864988,1.0181320614035088,0.9921726315789475,1.0696491228070175,1.0785838206627676,4.999924736842106,4.343570087719298,1.0,0.9517477603583424,0.9822030921052634,0.8185396683489548,1.0079900181488206,1.9316563157894735,0.9767666315789473,0.9870531842105263,1.0475024999999998,0.9851393481781381,1.0,1.0532625730994152,1.062957631578947,0.9949619195046441,0.987355789473685,0.9854240350877196,0.9897502923976609,0.9838400717703352,1.04694019138756,1.3887409919028344,1.0647263157894737,1.0520287828947368,1.0,1.0,1.0514894465545306,1.1276314967105263,1.0438244555353902,1.4863408785425103,1.1554133727175075,1.3579942105263154,1.0,
1886.1.1,1.010115157894737,0.9039318918918919,0.9921107236842105,0.9827628125000001,1.0,1.0,1.0082977631578949,1.0458561403508773,0.985337969924812,1.3945954210526312,1.014770137299771,1.0148832017543856,0.9938284210526314,1.0591122807017543,1.0737059454191031,4.999924736842106,4.046460087719297,1.0,0.9501784434490483,0.9754859539473683,0.8191242249459263,1.0060825771324862,2.0759022842105264,0.9889101842105263,0.983984381578947,1.0471512719298244,0.985358178137652,1.0,1.0441897660818713,1.0555818421052632,0.9848129256965943,0.9886728947368423,0.9882338596491226,0.9925308479532161,0.9874321770334931,1.0376035885167465,1.3873228744939268,1.046664160401002,1.0425620888157894,1.0,1.0,1.038481606077048,1.1199759457236842,1.0226603448275864,1.4597319190283404,1.124341299677766,1.3020341793041927,1.0,
1887.1.1,0.9948220451127818,0.8970403840682788,0.9923214561403509,0.9879158388157895,1.0,1.0,1.0072440789473687,1.0432439035087717,0.9898537593984972,1.399363342105263,1.011906864988558,1.0029854385964916,0.9938284210526318,1.0479900584795323,1.0663892787524367,4.999924736842106,3.745947565789473,1.0,0.9499542553191487,0.9620353125,0.8191602956020186,1.005991742286751,2.2201482947368425,0.9932039473684211,0.9829965657894739,1.0418766979949876,0.9854392186234822,1.0,1.032189912280702,1.0518939473684212,0.9810943498452014,0.9878826315789473,0.9887607017543857,0.9931162280701753,0.9918624401913875,1.0349720095693782,1.3987715587044538,1.0233340852130328,1.0322722039473682,1.0,1.0,1.0209929734129135,1.0962687499999997,1.0206622050816698,1.407105680161943,1.1027302363050484,1.2422032917038357,1.0,
1888.1.1,0.9810943157894735,0.8912594879089616,0.995451710526316,0.9871913980263157,1.0,1.0,1.009483157894737,1.0426293201754384,0.9849616541353385,1.388879447368421,1.0120213958810071,0.9966633333333336,0.9939036842105268,1.03686783625731,1.0575603313840158,5.0,3.445435131578948,1.0,0.9458628219484885,0.9626444243421052,0.8196510237923577,1.0058100725952814,2.3643942736842103,0.9956273157894737,0.9821931578947369,1.0342376691729323,0.9851190728744939,1.0,1.0261902046783624,1.04346447368421,0.9812494582043346,0.9864338157894739,0.986302105263158,0.9913600877192985,0.9897071770334923,1.0342538277511961,1.402418927125506,1.013551378446115,1.0300495888157895,1.0,1.0,1.0184947097124257,1.0855263569078946,1.0190727313974595,1.3516264534412954,1.0873552631578944,1.1810821097234614,1.0,
